#STRIP_ID,Detector,Side,Strip,TAC_calibration,TAC_calibration_error,TAC_offset,TAC_offset_error
40,0,1,8,0.4287187187513141,0.001400315482983,-585.6001065895689,14.584110882280996
41,0,1,9,0.417465671767292,0.0011066391746206,-515.2923079545969,11.654241439375925
42,0,1,10,0.4270372038504824,0.0010236892838305,-560.6498905695579,10.645176449576867
43,0,1,11,0.4274434088758056,0.0009684084090562,-508.165858803984,9.944688995832164
44,0,1,12,0.4242455744739211,0.0009062063345607,-537.4770853841411,9.43717856924222
45,0,1,13,0.4290302883258509,0.0006183469479138,-472.8331456398816,6.276704108878639
46,0,1,14,0.423721681153917,0.0014317325702442,-580.2937634147087,15.06965772266832
47,0,1,15,0.445929028828912,0.0006774583352873,-521.5515344510217,6.688345057100048
48,0,1,16,0.4207488346301746,0.0012407311498536,-572.4338889096397,13.128918196127218
49,0,1,17,0.438436873761458,0.0012525101231083,-636.9334187559982,12.898850489450682
50,0,1,18,0.4319025128550862,0.0009623437166543,-517.1805989539574,9.799981612126334
51,0,1,19,0.4171513871290345,0.0013203180990939,-555.1713292265711,14.038211934753717
52,0,1,20,0.424212351625659,0.0010698676497192,-582.6691757727484,11.253687517201756
53,0,1,21,0.4372530453984505,0.0010036037948769,-577.1243766402567,10.229402183792043
54,0,1,22,0.4255222822186094,0.0008164228494474,-516.8557820858945,8.438054901838226
55,0,1,23,0.4293311934786784,0.0009030711948877,-519.3885878089922,9.255993653510806
56,0,1,24,0.4194601840865619,0.0014701414110731,-614.8776507670647,15.749525723213951
57,0,1,25,0.4200673054323411,0.0012144451316827,-575.797589733266,12.8811158289634
58,0,1,26,0.4254867667380502,0.0009021608581133,-488.7988983219872,9.266924244691674
59,0,1,27,0.4257469473006812,0.000967767462554,-519.3226506730532,10.002455080264758
60,0,1,28,0.4233408177649949,0.0008734490531748,-490.9622839089901,9.021833347562657
61,0,1,29,0.4306328093442946,0.0012856368176445,-611.4099025506417,13.405494600097404
62,0,1,30,0.419585933908181,0.001086357474321,-516.4980887037264,11.385885306372142
63,0,1,31,0.4325596873587821,0.0007557362419446,-499.8151721007255,7.654707606168888
64,0,0,32,0.4325739302122971,0.0005496642459695,-520.927241921532,5.593438650118207
65,0,0,33,0.4456376619233319,0.0003372637316409,-511.6458463995755,3.324566134774789
66,0,0,34,0.4514917144007466,0.0003802712987765,-616.3622279137998,3.7860230075060106
67,0,0,35,0.4458992590600733,0.0008363274052162,-651.7031460681644,8.495765794332778
68,0,0,36,0.4460664574223424,0.0003331376036615,-527.9061583066361,3.29258742658242
69,0,0,37,0.4352938948932814,0.0007525760389262,-553.9714241429448,7.666199986677027
70,0,0,38,0.4339620035587275,0.0005334976526365,-523.5125688549762,5.414662631608067
71,0,0,39,0.434308296309524,0.0003357223586274,-493.435048531288,3.381965101576441
72,0,0,40,0.4373099203799402,0.0005814596358502,-551.7177018456637,5.892872593637868
73,0,0,41,0.4337945017423266,0.0007783096162801,-584.0965320232953,8.008518240224348
74,0,0,42,0.4289313520054706,0.0006278356945274,-526.9208543116541,6.451737124383653
75,0,0,43,0.4422021469872995,0.0009195579270065,-657.8447688716274,9.431837071924097
76,0,0,44,0.4427975570540384,0.0006592613984786,-586.1367827096201,6.648598232534914
77,0,0,45,0.4405373187565316,0.0005742342453608,-552.0342786831958,5.777413860674804
78,0,0,46,0.4398016280204727,0.000440919150209,-541.0346471261943,4.432776383563394
79,0,0,47,0.4389027400272565,0.000735553097755,-580.53942521376,7.47465996788636
80,0,0,48,0.43544744864352,0.0007468610804763,-596.1434936504266,7.675932799735873
81,0,0,49,0.4367530270551742,0.000927684163077,-594.7789799018705,9.503026136386092
82,0,0,50,0.4452365982020896,0.0007963627036669,-627.0667662827317,8.058769369350545
83,0,0,51,0.4430547734862984,0.0010673721923284,-650.8112773398924,10.910327770471635
84,0,0,52,0.4405133238799099,0.000869707632055,-605.9811910697442,8.8546782074259
85,0,0,53,0.443158476390936,0.0007728049123711,-601.6214656011739,7.813701465432979
86,0,0,54,0.4428343861280688,0.0012307623159042,-691.3642647194197,12.6968764277381
87,0,0,55,0.4445285769199708,0.0007434925298388,-621.7956272313817,7.527121280347869
88,0,0,56,0.4348986106060801,0.0008462341956239,-607.8924941754344,8.730555044482637
89,0,0,57,0.4389392337688653,0.0006174785365218,-527.4797183403348,6.201398781011473
90,0,0,58,0.4447396095352405,0.0002171215687611,-503.3037528891121,2.140616597938277
91,0,0,59,0.4440380136404113,0.0006701698324169,-585.9824448256179,6.739500677406754
92,0,0,60,0.4481648076075976,0.0005137090382482,-508.42257966022703,5.0317099514826165
93,0,0,61,0.4448995642415616,0.0004511801208303,-573.9689571097394,4.516567468169333
94,0,0,62,0.4400642121948285,0.0004978756184417,-598.0759743556735,5.065415251723591
95,0,0,63,0.4407598675922398,0.000271989118467,-533.3884273026063,2.723889558043604
96,0,0,0,0.4329498915572261,0.000494147678983,-490.4043249477072,4.990137192266047
97,0,0,1,0.4307137502760987,0.0008614324807561,-592.9242429525734,8.944464451073642
98,0,0,2,0.4413660394858978,0.0008026650227981,-611.7108150226878,8.166493524103865
99,0,0,3,0.4336953304187248,0.0003767544777525,-481.4120150065201,3.7904851111949616
100,0,0,4,0.4347729703673101,0.0006647303303387,-570.1906039593076,6.803674701291413
101,0,0,5,0.4366650897274179,0.0002136208035678,-509.78721716430414,2.148141859971848
102,0,0,6,0.4330336887748237,0.0006342441753289,-557.9732967237095,6.500243846803382
103,0,0,7,0.4410446232002111,0.0005461930949067,-581.3758370039942,5.524448516585617
104,0,0,8,0.4469360333975126,0.0005038481988746,-612.6353997026212,5.063396311066547
105,0,0,9,0.4440019260579874,0.000667406334421,-601.8706178720892,6.735581172041636
106,0,0,10,0.4383047098696365,0.0005102657574281,-542.062075636675,5.148639361037848
107,0,0,11,0.448772801340481,0.0004971401074683,-512.4571694567974,4.867183807819687
108,0,0,12,0.4530213251563207,0.0004373003893372,-519.4547498086589,4.247771673933259
109,0,0,13,0.4308128060154458,0.0004098521978401,-496.15002557091424,4.1647457799661485
110,0,0,14,0.4447851683692982,0.000893060373179,-610.6779741463727,9.014323003996637
111,0,0,15,0.4379983428612592,0.0005498659110436,-505.1328110467372,5.506843879993771
112,0,0,16,0.4304086357480801,0.0005617976310568,-476.50294860331655,5.689094446552517
113,0,0,17,0.4410106347718183,0.000596698084766,-548.8938823304726,5.992832937202469
114,0,0,18,0.4456768434497323,0.0005232520967753,-549.0779602343194,5.200380561468926
115,0,0,19,0.4398429975001008,0.0007609157105628,-616.5956734076591,7.776789477246534
116,0,0,20,0.454233186025658,0.0007608021509479,-619.8759909376741,7.534663176544246
117,0,0,21,0.4364714938056478,0.0011316836338413,-620.1042940240089,11.664377767769542
118,0,0,22,0.4465060056955176,0.0008220760751274,-610.5254309579026,8.265571664131038
119,0,0,23,0.4445977963889515,0.0007012909098832,-608.1265472877914,7.077703468853693
120,0,0,24,0.4368103990034504,0.00082786181099,-564.1874819443016,8.422732503568493
121,0,0,25,0.4332707155944219,0.0010186945069408,-602.8548377739102,10.537736451934604
122,0,0,26,0.4317682809591434,0.001482990211998,-659.6521132119185,15.584560239091788
123,0,0,27,0.4500117016467772,0.0009841965381432,-640.8396214652909,9.883298371125438
124,0,0,28,0.431956364037956,0.0009212663729289,-579.8677808223617,9.511020994608494
125,0,0,29,0.4419204086291298,0.0007920557768719,-598.2147393547522,8.024815604897885
126,0,0,30,0.4298187827868531,0.0009541650235679,-603.9097984880492,9.951777568270357
127,0,0,31,0.4367799137586597,0.0009680497501547,-629.3330808708364,9.990725805470518
0,0,1,32,0.4283296884761854,0.0009631264068214,-476.45417133155553,9.800416169065151
1,0,1,33,0.4519521947012275,0.0010339573451846,-601.3072479356483,10.25005819143837
2,0,1,34,0.4414986946043785,0.0009339543137123,-516.0530691415131,9.30182859751086
3,0,1,35,0.4485607214183748,0.0012499739241803,-641.9049207340887,12.595736435693322
4,0,1,36,0.4397914874641789,0.0008389205458119,-521.4114321791615,8.397737996940185
5,0,1,37,0.4411772273091516,0.0010993465917818,-596.0521456040433,11.151670006424068
6,0,1,38,0.4349886773323792,0.0005907644249226,-473.2727530545606,5.915160502318765
7,0,1,39,0.4510806023273747,0.0008712149586674,-590.2901038061264,8.632629641579932
8,0,1,40,0.4465306170826323,0.0005533933297599,-486.05922284387947,5.4132086448369465
9,0,1,41,0.4435496330738035,0.0009337820408149,-526.5806439396443,9.278739468434612
10,0,1,42,0.4453875726828911,0.0007837040857335,-559.532185475615,7.811919381843335
11,0,1,43,0.4380028323593597,0.0009789423034007,-513.3247359948575,9.821758420928717
12,0,1,44,0.4419397312732788,0.0007662866112892,-487.2353965997149,7.575552622690602
13,0,1,45,0.438905506823296,0.0011932074427644,-609.5278887025563,12.202217405551336
14,0,1,46,0.4386403569997358,0.0008846679528575,-495.47069838580205,8.827865728636064
15,0,1,47,0.4515254379314429,0.0011930968997294,-592.3302696019023,11.81568574567271
16,0,1,48,0.4350344730690805,0.0010231960651703,-508.4546505737599,10.324626249353106
17,0,1,49,0.4384548299928585,0.0008875940611894,-556.7943224805717,8.981971721085209
18,0,1,50,0.4353757061820175,0.0012440908637181,-585.031361989421,12.75734921499036
19,0,1,51,0.4433222083765899,0.0010156476435876,-583.723213012205,10.225201577322204
20,0,1,52,0.4374730978045581,0.0008847162922434,-505.0613945492193,8.87082797074484
21,0,1,53,0.4412143813078856,0.0009807266464825,-608.073454508753,9.973663384284524
22,0,1,54,0.4409466222327127,0.0010491227840381,-543.257868492373,10.52511882297969
23,0,1,55,0.4427749056437209,0.0007726467593965,-513.9805356481631,7.669558063435656
24,0,1,56,0.4343666478892555,0.0009337717348682,-511.8235638797464,9.44383816029454
25,0,1,57,0.4344251523218698,0.0009779501353426,-508.1985173393271,9.881347714447877
26,0,1,58,0.4397199416111446,0.0005863238371215,-479.4596700923981,5.815578052959471
27,0,1,59,0.4437715312279283,0.0008005845426409,-521.1717891142436,7.941691406716302
28,0,1,60,0.4441402963134924,0.0009224422445558,-528.43496962921,9.15762789185314
29,0,1,61,0.437333029737019,0.0010300417659274,-525.9258610910134,10.37923262869862
30,0,1,62,0.4404994276088261,0.0008132286232746,-548.6433239684569,8.17654593213098
31,0,1,63,0.4442301048069321,0.0008581976269505,-538.6537015716382,8.537380193023312
32,0,1,0,0.4189526018170009,0.0012371293300451,-570.9849929327196,13.142753419027231
33,0,1,1,0.4272927661289928,0.0011830309129285,-584.6805487045583,12.359752343932945
34,0,1,2,0.4126977610922357,0.0011322779258798,-541.2133689221887,12.131419589151893
35,0,1,3,0.4193022666361811,0.0008064320715799,-486.4942885836255,8.401461136230814
36,0,1,4,0.4217106323960211,0.0014469362148436,-597.3825464799833,15.359573964229035
37,0,1,5,0.4159063007851178,0.0008033523694914,-465.3050343226715,8.397791530473391
38,0,1,6,0.420079999449664,0.0007603256134764,-490.3069269598354,7.913188248611863
39,0,1,7,0.4215244431066065,0.0013422298892285,-527.1697230804809,14.036097006335696
40,0,1,8,0.4238849346674063,0.001333911019508,-582.0703532507358,14.040093270649322
41,0,1,9,0.4129594097241942,0.0010943193724704,-514.602328486114,11.648471544039214
42,0,1,10,0.4221218458634208,0.0010911235304431,-556.8721077779309,11.46900198876518
43,0,1,11,0.4225091720082187,0.0010334981194009,-505.38395726517086,10.730406006133837
44,0,1,12,0.4195212792535408,0.0010886496455889,-533.538484031737,11.454824246417209
45,0,1,13,0.4238724047500536,0.0006273486142594,-470.49269937391057,6.442189175839784
46,0,1,14,0.4181312370524153,0.0013634582431846,-569.9897604877674,14.510103259931745
47,0,1,15,0.4404565642808931,0.0008281860215411,-511.010778556004,8.258681150046499
48,0,1,16,0.4161759529232616,0.0012879222625285,-570.5415786283561,13.7723023504487
49,0,1,17,0.4334537237554512,0.0014606365571373,-633.6417427399639,15.20431041344476
50,0,1,18,0.4267994854464549,0.0010055704515887,-512.3155158088687,10.351429682521008
51,0,1,19,0.4123040196889493,0.0011072138668211,-547.8385225888323,11.891575457530148
52,0,1,20,0.4191291223174223,0.0011910088151463,-576.1875832558555,12.66189569261536
53,0,1,21,0.432592002401268,0.0011659716587699,-577.6580638656555,12.013818083039927
54,0,1,22,0.420742320856848,0.0009983067725678,-514.3544226574033,10.429324202777591
55,0,1,23,0.4242607488111578,0.0009586950484158,-516.6207206042708,9.937438415125454
56,0,1,24,0.4150091358282861,0.0016255283116744,-612.2788686880833,17.590998989633064
57,0,1,25,0.4153521696756534,0.0013840634282995,-572.0552356012319,14.834659110779643
58,0,1,26,0.4204414407633831,0.0008555167084348,-483.9348042609472,8.883598171038896
59,0,1,27,0.4207444736590632,0.0011052311877549,-514.3602639111543,11.546320193133678
60,0,1,28,0.4183476418840793,0.0008254188870435,-486.74306786324337,8.619368379814338
61,0,1,29,0.42632095659065,0.0016835679282766,-609.614217174846,17.72538975590212
62,0,1,30,0.4149105582518462,0.0011493960806118,-515.1252478732579,12.178613487644755
63,0,1,31,0.4278347602927387,0.0007303564404059,-498.864692430872,7.477755552241094
64,0,0,32,0.4559812563538059,0.0008377957239907,-644.9292908426969,8.310343091581087
65,0,0,33,0.4548082546105118,0.000655820747069,-607.442023543272,6.469244375155605
66,0,0,34,0.4817742147359444,0.0007907274442341,-714.4027763535395,7.535006170331281
67,0,0,35,0.4541440108704737,0.0006030053936548,-527.3378456750872,5.853102950235262
68,0,0,36,0.4647939781996537,0.0003804387339072,-530.7895969045942,3.610892817323596
69,0,0,37,0.4607619132992316,0.0002387717686717,-505.947993336148,2.2735452939381577
70,0,0,38,0.4640867487667333,0.0005773727466858,-542.3242811814955,5.502428743410361
71,0,0,39,0.464438280254647,0.0006498529512986,-555.960214939856,6.2071118138495205
72,0,0,40,0.4742713487962522,0.0008479770461505,-589.8360544422629,7.990722798858103
73,0,0,41,0.4594861266738656,0.0009045993790584,-626.8445016991084,8.869754648105856
74,0,0,42,0.468730796650088,0.0009072204123736,-691.5861038089116,8.8424794184648
75,0,0,43,0.4556922085584963,0.0008588048156478,-687.1319139500495,8.601881502746872
